,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1298,Bán,2950000000,67.58,quận 9,2,2,Full,HDMB,Đông Bắc,14.0,False,D1-14-10-Gia Hòa Art
1299,Bán,4200000000,59.6,quận 9,2,2,Full,HDMB,Đông Nam,1.0,False,D2-01-03-Gia Hòa Art
1300,Bán,3900000000,59.6,quận 9,2,2,Full,HDMB,Đông Nam,1.0,False,D2-01-04-Gia Hòa Art
1301,Bán,4000000000,82.22,quận 9,2,2,None,HDMB,Tây Nam,18.0,False,D2-18-02-Gia Hòa Art
1302,Bán,4500000000,82.22,quận 9,2,2,Full,HDMB,Đông Bắc,18.0,False,D2-18-01-Gia Hòa Art
1303,Bán,2650000000,59.49,quận 9,2,2,Full,HDMB,Đông Nam,7.0,False,D2-07-04-Gia Hòa Art
1304,Thuê,10500000,66.33,quận 9,2,2,Full,HDMB,Tây Nam,4.0,False,D2-04-08-Gia Hòa Art
1305,Bán,2850000000,67.58,quận 9,2,2,Full,HDMB,Đông Bắc,8.0,False,D2-08-10-Gia Hòa Art
1306,Bán,2800000000,70.4,quận 9,2,2,Có,HDMB,Tây Nam,9.0,False,D2-09-06-Gia Hòa Art
1307,Bán,2900000000,68.88,quận 9,2,2,Full,HDMB,Tây Nam,11.0,False,D2-11-05-Gia Hòa Art
1308,Thuê,10000000,59.49,quận 9,2,2,Có,HDMB,Đông Nam,12.0,False,D2-12-03-Gia Hòa Art
1309,Bán,3000000000,67.58,quận 9,2,2,Full,HDMB,Tây Nam,17.0,False,D2-17-07-Gia Hòa Art
1310,Bán,5500000000,128.91,quận 9,3,2,Ko,HDMB,Tây Nam,1.0,False,B1-01-07-Gia Hòa Art
1311,Bán,4500000000,74.69,quận 9,2,2,None,HDMB,Đông Bắc,1.0,False,B1-01-04-Gia Hòa Art
1312,Bán,4200000000,86.2,quận 9,2,2,Có,HDMB,Đông Bắc,18.0,False,D2-18-04-Gia Hòa Art
1313,Bán,4700000000,74.69,quận 9,2,2,Full,HDMB,Đông Bắc,1.0,False,B2-01-05-Gia Hòa Art
1314,Thuê,15000000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,1.0,False,B2-01-07-Gia Hòa Art
1315,Bán,5864000000,128.91,quận 9,3,2,None,HDMB,Tây Nam,1.0,False,B3-01-09-Gia Hòa Art
1316,Thuê,15000000,66.33,quận 9,Shophouse,Shophouse,None,HDMB,Đông Bắc,1.0,False,B3-01-08-Gia Hòa Art
1317,Bán,4300000000,67.81,quận 9,2,2,None,HDMB,Đông Bắc,1.0,False,B3-01-07-Gia Hòa Art
1318,Thuê,9500000,59.49,quận 9,2,2,Full,HDMB,Tây Bắc,2.0,False,B3-02-04-Gia Hòa Art
1319,Thuê,12000000,128.91,quận 9,3,2,None,HDMB,Tây Nam,1.0,False,B2-01-08-Gia Hòa Art
1320,Bán,4000000000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,1.0,False,B2-01-03-Gia Hòa Art
1321,Bán,2850000000,67.58,quận 9,2,2,Full,HDMB,Tây Nam,4.0,False,B2-04-10-Gia Hòa Art
1322,Bán,2800000000,68.88,quận 9,2,2,Full,HDMB,Đông Bắc,5.0,False,B3-05-05-Gia Hòa Art
1323,Bán,3300000000,68.57,quận 9,2,2,Full,HDMB,Tây Nam,17.0,False,B1-17-02-Gia Hòa Art
1324,Bán,2550000000,66.33,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B1-07-08-Gia Hòa Art
1325,Bán,2550000000,66.33,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B1-07-08-Gia Hòa Art
1326,Bán,3900000000,100.22,quận 9,Penthouse,Penthouse,None,HDMB,Tây Nam,18.0,False,B3-18-01-Gia Hòa Art
1327,Bán,2450000000,66.33,quận 9,2,2,None,HDMB,Tây Nam,7.0,False,B2-07-09-Gia Hòa Art
1328,Thuê,9500000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,8.0,False,B3-08-08-Gia Hòa Art
1329,Bán,2849000000,68.88,quận 9,2,2,Ko,HDMB,Đông Bắc,9.0,False,B3-09-05-Gia Hòa Art
1330,Bán,2900000000,67.58,quận 9,2,2,Full,HDMB,Đông Bắc,17.0,False,B2-17-05-Gia Hòa Art
1331,Thuê,8000000,66.33,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B2-16-04-Gia Hòa Art
1332,Bán,2697000000,68.88,quận 9,2,2,Full,HDMB,Tây Nam,5.0,False,B3-05-02-Gia Hòa Art
1333,Bán,5000000000,68.88,quận 9,2,2,None,HDMB,Tây Nam,8.0,False,B3-08-02-Gia Hòa Art
1334,Bán,3000000000,68.88,quận 9,2,2,None,HDMB,Đông Bắc,14.0,False,B3-14-05-Gia Hòa Art
1335,Thuê,9000000,59.49,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,B3-16-04-Gia Hòa Art
1336,Bán,5200000000,0.0,quận 9,None,None,None,HDMB,None,1.0,False,A1-01-05-Gia Hòa Art
1337,Bán,2552000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,9.0,False,A1-09-09-Gia Hòa Art
1338,Bán,2782000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,10.0,False,A1-10-09-Gia Hòa Art
1339,Bán,2900000000,68.88,quận 9,2,2,Có,HDMB,Tây Bắc,12.0,False,A1-12-05-Gia Hòa Art
1340,Thuê,10000000,59.49,quận 9,2,2,Full,HDMB,Đông Bắc,13.0,False,A1-13-03-Gia Hòa Art
1341,Bán,3037000000,67.58,quận 9,2,2,Có,HDMB,Tây Bắc,12.0,False,A1-12-07-Gia Hòa Art
1342,Bán,2650000000,59.49,quận 9,2,2,None,HDMB,Đông Bắc,13.0,False,A1-13-03-Gia Hòa Art
1343,Bán,2800000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,14.0,False,A1-14-09-Gia Hòa Art
1344,Bán,4000000000,101.0,quận 9,2,2,Full,HDMB,Đông Nam,18.0,False,A1-18-01-Gia Hòa Art
1345,Bán,3535000000,70.4,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,A1-17-01-Gia Hòa Art
1346,Bán,2800000000,69.57,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,A2-17-02-Gia Hòa Art
1347,Bán,5500000000,120.0,quận 9,2,2,Full,HDMB,Đông Bắc,17.0,False,A1-17-03-Gia Hòa Art
1348,Bán,3990000000,108.0,quận 9,2,2,Full,HDMB,Tây Bắc,18.0,False,A1-18-02-Gia Hòa Art
1349,Bán,2900000000,68.88,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,A2-03-02-Gia Hòa Art
1350,Bán,4700000000,0.0,quận 9,None,None,None,HDMB,None,1.0,False,A2-01-07-Gia Hòa Art
1351,Bán,2445000000,66.33,quận 9,2,2,Có,HDMB,Tây Bắc,2.0,False,A1-02-08-Gia Hòa Art
1352,Thuê,8000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,2.0,False,A2-02-08-Gia Hòa Art
1353,Thuê,9000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,2.0,False,A2-02-09-Gia Hòa Art
1354,Bán,2936000000,67.58,quận 9,2,2,Có,HDMB,Tây Bắc,4.0,False,A2-04-07-Gia Hòa Art
1355,Bán,2950000000,67.58,quận 9,2,2,Ko,HDMB,Đông Nam,8.0,False,A2-08-10-Gia Hòa Art
1356,Bán,2640000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,14.0,False,A2-14-08-Gia Hòa Art
1357,Bán,2650000000,66.33,quận 9,2,2,Có,HDMB,Đông Nam,8.0,False,A2-08-09-Gia Hòa Art
1358,Bán,2650000000,70.05,quận 9,2,2,Ko,HDMB,Tây Bắc,14.0,False,A2-14-06-Gia Hòa Art
1359,Bán,4700000000,67.58,quận 9,Shophouse,Shophouse,Có,HDMB,Đông Nam,1.0,False,C1-01-07-Gia Hòa Art
1360,Thuê,22000000,126.0,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,C1-01-09-Gia Hòa Art
1361,Bán,2700000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,C1-04-08-Gia Hòa Art
1362,Bán,2750000000,70.04,quận 9,2,2,Full,HDMB,Đông Nam,6.0,False,C1-06-06-Gia Hòa Art
1363,Bán,3000000000,68.88,quận 9,2,2,None,Sổ hồng,Tây Bắc,11.0,False,C1-11-02-Gia Hòa Art
1364,Bán,2850000000,70.04,quận 9,2,2,Có,HDMB,Tây Bắc,13.0,False,C1-13-01-Gia Hòa Art
1365,Bán,4061000000,67.58,quận 9,2,2,Full,HDMB,Đông Nam,13.0,False,C1-13-07-Gia Hòa Art
1366,Thuê,9000000,59.49,quận 9,2,2,Có,HDMB,Tây Nam,16.0,False,C1-16-04-Gia Hòa Art
1367,Bán,8200000000,128.91,quận 9,3,2,None,HDMB,Tây Bắc,1.0,False,C2-01-02-Gia Hòa Art
1368,Bán,5500000000,150.0,quận 9,2,2,Full,HDMB,Tây Nam,17.0,False,C1-17-03-Gia Hòa Art
1369,Bán,2750000000,70.04,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,C1-16-01-Gia Hòa Art
1370,Bán,2547000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,17.0,False,C1-17-09-Gia Hòa Art
1371,Thuê,12000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,1.0,False,C2-01-07-Gia Hòa Art
1372,Bán,3850000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,1.0,False,C2-01-03-Gia Hòa Art
1373,Thuê,10000000,67.58,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,C2-02-05-Gia Hòa Art
1374,Thuê,12000000,67.58,quận 9,2,2,None,HDMB,Đông Nam,5.0,False,C2-05-05-Gia Hòa Art
1375,Thuê,10000000,67.58,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,C2-03-10-Gia Hòa Art
1376,Bán,2300000000,66.33,quận 9,2,2,None,HDMB,Tây Bắc,13.0,False,C2-13-03-Gia Hòa Art
1377,Bán,3000000000,66.33,quận 9,2,2,None,HDMB,Tây Bắc,8.0,False,C2-08-09-Gia Hòa Art
1378,Bán,3000000000,67.58,quận 9,2,2,None,HDMB,Đông Nam,12.0,False,C2-12-05-Gia Hòa Art
1379,Thuê,10000000,67.58,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C2-12-02-Gia Hòa Art
1380,Bán,2450000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,C2-12-04-Gia Hòa Art
1381,Thuê,15000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,C2-17-04-Gia Hòa Art
1382,Bán,2603000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,15.0,False,C2-15-04-Gia Hòa Art
1383,Bán,5500000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,17.0,False,C2-17-03-Gia Hòa Art
1384,Bán,2750000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,16.0,False,C2-16-04-Gia Hòa Art
1385,Bán,5800000000,68.88,quận 9,2,2,None,HDMB,Đông Nam,1.0,False,C3-01-04-Gia Hòa Art
1386,Bán,2500000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,5.0,False,C3-05-08-Gia Hòa Art
1387,Bán,2550000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,8.0,False,C3-08-09-Gia Hòa Art
1388,Bán,2800000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,12.0,False,C3-12-08-Gia Hòa Art
1389,Bán,2950000000,68.88,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C3-12-02-Gia Hòa Art
1390,Thuê,8500000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-Saigon Gateway
1391,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-04-Saigon Gateway
1392,Thuê,7000000,None,None,None,None,Ko,None,None,None,False,B.18.19-P1-sài gòn evenue
1393,Thuê,7000000,67.25,None,2,2,Ko,HDMB,Đông Nam,5.0,False,A-05-14-Saigon Gateway
1394,Bán,2379000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,10.0,False,B.16.10-P2-Saigon Avenue
1395,Thuê,7500000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,24.0,False,A.15.24-P2-Saigon Avenue
1396,Bán,2630000000,62.27,thủ đức,2,2,Full,HDMB,Đông Nam,14.0,False,B.10.14-P2-Saigon Avenue
1397,Bán,2300000000,62.27,thủ đức,2,2,None,HDMB,Đông Nam,6.0,False,B.11.6-P2-Saigon Avenue
1398,Bán,2317000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Nam,25.0,False,B.2.25-P1-Saigon Avenue
1399,Thuê,9000000,62.27,thủ đức,2,2,None,HDMB,Tây Nam,12.0,False,B.13.12-P2-Saigon Avenue
1400,Bán,2400000000,62.27,thủ đức,2,2,Full,HDMB,Đông Bắc,23.0,False,B.16.23-P2-Saigon Avenue
1401,Bán,2400000000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,13.0,False,B17.13-P2-Saigon Avenue
1402,Thuê,9000000,62.27,thủ đức,2,2,Full,HDMB,Đông Bắc,8.0,False,B.17.8-P2-Saigon Avenue
1403,Bán,2430000000,62.27,thủ đức,2,2,None,HDMB,Đông Bắc,21.0,False,B.17.21-P2-Saigon Avenue
1404,Bán,2630000000,62.27,thủ đức,2,2,None,HDMB,Đông Bắc,21.0,False,B.18.21-P2-Saigon Avenue
1405,Bán,2400000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,25.0,False,B.2.25-P2 -Saigon Avenue
1406,Thuê,11000000,77.11,thủ đức,3,2,Ko,HDMB,Đông Nam,13.0,False,C.1.13-P1-Saigon Avenue
1407,Bán,2350000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,25.0,False,B.3.25-P2-Saigon Avenue
1408,Thuê,9000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,18.0,False,B.4.18-P2-Saigon Avenue
1409,Bán,2500000000,62.27,thủ đức,2,2,None,HDMB,Tây Nam,23.0,False,B.13.23-P1-Saigon Avenue
1410,Thuê,7150000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,21.0,False,B.7.21-P2-Saigon Avenue
1411,Thuê,3000000,62.27,thủ đức,2,2,Có,HDMB,Tây Nam,17.0,False,B.13.17-P1-Saigon Avenue
1412,Bán,2400000000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,8.0,False,B.17.8-P1-Saigon Avenue
1413,Thuê,8000000,77.11,thủ đức,3,2,None,HDMB,Tây Bắc,14.0,False,C.1.14-P2-Saigon Avenue
1414,Bán,2875000000,77.11,thủ đức,3,2,Ko,HDMB,Đông Nam,12.0,False,C.20.12-P2-Saigon Avenue
1415,Bán,2465000000,62.12,thủ đức,2,2,Có,HDMB,Tây Bắc,15.0,False,F.8.15-P2-Saigon Avenue
1416,Bán,2350000000,46.99,thủ đức,2,1,Full,HDMB,Tây Nam,15.0,False,E.16.15-P1-Saigon Avenue
1417,Bán,2967000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,True,D-13-07-Him Lam Phú An
1418,Thuê,3500000,25.0,bình thạnh,1,1,Có,None,None,None,False,"47/24/38 Bùi Đình Túy, phường 24, Bình Thạnh, TP.HCM-Căn hộ Mini Bình Thạnh - Bùi Đình Túy - Chùa Long Vân Tự"
1419,Bán,1385000000,57.58,dĩ an,2,2,Ko,HDMB,Tây,16.0,False,CH-1601-Tecco Tower Bình Dương
1420,Bán,2451000000,67.11,quận 9,2,2,None,HDMB,Nam,3.0,False,A1.03.02-Safira Khang Điền
1421,Bán,2331280000,64.08,quận 9,2,2,None,HDMB,Tây,4.0,False,A1.04.05-Safira Khang Điền
1422,Thuê,10000000,67.24,quận 9,2,2,None,HDMB,Đông,4.0,False,A1.04.10-Safira Khang Điền
1423,Bán,2340000000,63.13,quận 9,2,2,None,HDMB,Nam,7.0,False,A1.07.03-Safira Khang Điền
1424,Bán,2650000000,66.81,quận 9,2,2,None,HDMB,Tây,6.0,False,A1.06.06-Safira Khang Điền
1425,Thuê,8000000,64.08,quận 9,2,2,None,HDMB,Tây,7.0,False,A1.07.05-Safira Khang Điền
1426,Bán,2424000000,67.24,quận 9,2,2,None,HDMB,Đông,5.0,False,A1.05.11-Safira Khang Điền
1427,Bán,2630000000,67.24,quận 9,2,2,Có,HDMB,Đông,7.0,False,A1.07.11-Safira Khang Điền
1428,Bán,2577460000,67.35,quận 9,2,2,None,HDMB,Đông,7.0,False,A1.07.09-Safira Khang Điền
1429,Bán,3193620000,85.71,quận 9,3,2,None,HDMB,Tây,11.0,False,A1.11.04-Safira Khang Điền
1430,Bán,1950000000,49.65,quận 9,2,1,None,HDMB,Bắc,11.0,False,A1.11.01-Safira Khang Điền
1431,Bán,3000000000,84.89,quận 9,3,2,None,HDMB,Tây,17.0,False,A1.17.05-Safira Khang Điền
1432,Bán,2280000000,65.44,quận 9,2,2,None,HDMB,Bắc,5.0,False,A2.05.08-Safira Khang Điền
1433,Bán,2580000000,67.11,quận 9,2,2,None,HDMB,Nam,21.0,False,A1.21.02-Safira Khang Điền
1434,Bán,3757000000,90.54,quận 9,3,2,None,HDMB,Nam,8.0,False,A2.08.03-Safira Khang Điền
1435,Bán,2480000000,67.27,quận 9,2,2,None,HDMB,Nam,3.0,False,A2.03.06-Safira Khang Điền
1436,Bán,2310000000,66.15,quận 9,2,2,None,HDMB,Bắc,4.0,False,A2.04.01-Safira Khang Điền
1437,Bán,2380000000,65.98,quận 9,2,2,None,HDMB,Nam,4.0,False,A2.04.04-Safira Khang Điền
1438,Bán,2880000000,65.98,quận 9,2,2,None,HDMB,Nam,6.0,False,A2.06.04-Safira Khang Điền
1439,Bán,2450000000,66.98,quận 9,2,2,None,HDMB,Bắc,5.0,False,A2.05.07-Safira Khang Điền
1440,Bán,2470000000,67.39,quận 9,2,2,None,HDMB,Nam,5.0,False,A2.05.05-Safira Khang Điền
1441,Thuê,8000000,65.98,quận 9,2,2,Ko,HDMB,Nam,8.0,False,A2.08.04-Safira Khang Điền
1442,Bán,2615000000,66.98,quận 9,2,2,None,HDMB,Bắc,8.0,False,A2.08.07-Safira Khang Điền
1443,Bán,2502000000,67.39,quận 9,2,2,None,HDMB,Nam,10.0,False,A2.10.05-Safira Khang Điền
1444,Bán,2556000000,66.98,quận 9,2,2,None,HDMB,Nam,9.0,False,A2.09.04-Safira Khang Điền
1445,Bán,2315000000,65.44,quận 9,2,2,None,HDMB,Bắc,8.0,False,A2.08.08-Safira Khang Điền
1446,Bán,3450000000,90.54,quận 9,3,2,None,HDMB,Nam,0.0,False,A2.12A.03-Safira Khang Điền
1447,Bán,2535000000,65.44,quận 9,2,2,None,HDMB,Bắc,11.0,False,A2.11.08-Safira Khang Điền
1448,Bán,2590000000,67.12,quận 9,2,2,None,HDMB,Bắc,14.0,False,A2.14.02-Safira Khang Điền
1449,Bán,2480000000,67.12,quận 9,2,2,None,HDMB,Bắc,0.0,False,A2.12A.02-Safira Khang Điền
1450,Bán,2560000000,67.39,quận 9,2,2,None,HDMB,Nam,16.0,False,A2.16.05-Safira Khang Điền
1451,Bán,2440000000,66.98,quận 9,2,2,None,HDMB,Nam,0.0,False,A2.12A.04-Safira Khang Điền
1452,Thuê,8500000,66.98,quận 9,2,2,None,HDMB,Nam,14.0,False,A2.14.04-Safira Khang Điền
1453,Bán,2500000000,66.98,quận 9,2,2,None,HDMB,Bắc,14.0,False,A2.14.07-Safira Khang Điền
1454,Bán,2360000000,66.15,quận 9,2,2,None,HDMB,Bắc,12.0,False,A2.12.01-Safira Khang Điền
1455,Bán,2480000000,67.39,quận 9,2,2,None,HDMB,Nam,12.0,False,A2.12.05-Safira Khang Điền
1456,Bán,2700000000,66.15,quận 9,2,2,None,HDMB,Bắc,17.0,False,A2.17.01-Safira Khang Điền
1457,Bán,2760000000,67.12,quận 9,2,2,None,HDMB,Bắc,15.0,False,A2.15.02-Safira Khang Điền
1458,Bán,2500000000,65.44,quận 9,2,2,None,HDMB,Bắc,17.0,False,A2.17.08-Safira Khang Điền
1459,Thuê,9000000,66.98,quận 9,2,2,None,HDMB,Bắc,19.0,False,A2.19.07-Safira Khang Điền
1460,Bán,2530000000,66.15,quận 9,2,2,None,HDMB,Bắc,16.0,False,A2.16.01-Safira Khang Điền
1461,Bán,3900000000,66.15,quận 9,2,2,None,HDMB,Bắc,18.0,False,A2.18.01-Safira Khang Điền
1462,Bán,2590000000,67.12,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.02-Safira Khang Điền
1463,Bán,2480000000,65.44,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.08-Safira Khang Điền
1464,Bán,2790000000,67.12,quận 9,2,2,None,HDMB,Bắc,21.0,False,A2.21.02-Safira Khang Điền
1465,Thuê,7500000,67.27,quận 9,2,2,None,HDMB,Nam,20.0,False,A2.20.06-Safira Khang Điền
1466,Bán,2480000000,65.44,quận 9,2,2,None,HDMB,Bắc,21.0,False,A2.21.08-Safira Khang Điền
1467,Thuê,8000000,66.98,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.07-Safira Khang Điền
1468,Bán,2690000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,4.0,False,B1.04.04-Safira Khang Điền
1469,Bán,2045000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,B1.03.07-Safira Khang Điền
1470,Bán,2045000000,48.66,quận 9,2,1,None,HDMB,Tây Bắc,3.0,False,B1.03.05-Safira Khang Điền
1471,Bán,2445000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,3.0,False,B1.03.03-Safira Khang Điền
1472,Bán,3670000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,3.0,False,B1.03.08-Safira Khang Điền
1473,Thuê,10000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,B1.04.03-Safira Khang Điền
1474,Bán,2370000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,6.0,False,B1.06.01-Safira Khang Điền
1475,Bán,3550000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,6.0,False,B1.06.08-Safira Khang Điền
1476,Bán,2420000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,7.0,False,B1.07.09-Safira Khang Điền
1477,Bán,3530000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,7.0,False,B1.07.08-Safira Khang Điền
1478,Bán,2650000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,9.0,False,B1.09.04-Safira Khang Điền
1479,Bán,2530000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B1.08.03-Safira Khang Điền
1480,Bán,2670000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,0.0,False,B1.12A.03-Safira Khang Điền
1481,Bán,2791000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,14.0,False,B1.14.09-Safira Khang Điền
1482,Bán,1825000000,48.66,quận 9,2,1,None,HDMB,Tây Bắc,0.0,False,B1.12A.05-Safira Khang Điền
1483,Bán,2540000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B1.16.07-Safira Khang Điền
1484,Bán,2690000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,19.0,False,B1.19.07-Safira Khang Điền
1485,Bán,2690000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,B1.17.04-Safira Khang Điền
1486,Bán,2640000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,12.0,False,B1.12.07-Safira Khang Điền
1487,Thuê,6000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,18.0,False,B1.18.10-Safira Khang Điền
1488,Bán,2511000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B1.20.07-Safira Khang Điền
1489,Bán,2580000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,14.0,False,B1.14.07-Safira Khang Điền
1490,Bán,2588000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,16.0,False,B1.16.03-Safira Khang Điền
1491,Bán,2567000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,17.0,False,B1.17.03-Safira Khang Điền
1492,Bán,3510000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,19.0,False,B1.19.08-Safira Khang Điền
1493,Bán,2488000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,21.0,False,B1.21.10-Safira Khang Điền
1494,Bán,2820000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,B2.03.03-Safira Khang Điền
1495,Bán,3550000000,90.25,quận 9,2,2,None,HDMB,Đông Nam,10.0,False,B2.10.09-Safira Khang Điền
1496,Bán,2070000000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,4.0,False,B2.04.04-Safira Khang Điền
1497,Bán,1900000000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,7.0,False,B2.07.05-Safira Khang Điền
1498,Bán,2794630000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,7.0,False,B2.07.08-Safira Khang Điền
1499,Bán,2693760000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,9.0,False,B2.09.08-Safira Khang Điền
1500,Bán,2643170000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,8.0,False,B2.08.08-Safira Khang Điền
1501,Bán,2890000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,11.0,False,B2.11.03-Safira Khang Điền
1502,Thuê,10000000,67.53,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B2.08.10-Safira Khang Điền
1503,Bán,3506000000,90.42,quận 9,3,2,None,HDMB,Đông Nam,10.0,False,B2.10.02-Safira Khang Điền
1504,Bán,3612260000,90.25,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B2.08.09-Safira Khang Điền
1505,Bán,3710000000,90.42,quận 9,3,2,None,HDMB,Đông Nam,0.0,False,B2.12A.02-Safira Khang Điền
1506,Bán,2115330000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,15.0,False,B2.15.05-Safira Khang Điền
1507,Bán,2569970000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B2.16.08-Safira Khang Điền
1508,Thuê,6500000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,16.0,False,B2.16.05-Safira Khang Điền
1509,Bán,2686600000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,B2.17.06-Safira Khang Điền
1510,Thuê,7500000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B2.16.06-Safira Khang Điền
1511,Bán,2667100000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B2.20.03-Safira Khang Điền
1512,Bán,2760000000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B2.20.06-Safira Khang Điền
1513,Thuê,33000000,0.0,quận 9,Shophouse,Shophouse,None,HDMB,None,1.0,False,C.01.07-Safira Khang Điền
1514,Thuê,40000000,0.0,quận 9,Shophouse,Shophouse,None,HDMB,None,1.0,False,C.01.05-Safira Khang Điền
1515,Thuê,35000000,0.0,quận 9,Shophouse,Shophouse,None,HDMB,None,1.0,False,C.01.15-Safira Khang Điền
1516,Thuê,28000000,0.0,quận 9,Shophouse,Shophouse,None,HDMB,None,1.0,False,C.01.06-Safira Khang Điền
1517,Thuê,9000000,65.66,quận 9,2,2,None,HDMB,Đông Bắc,4.0,False,C1.04.01-Safira Khang Điền
1518,Bán,2215000000,65.06,quận 9,2,2,None,HDMB,Tây Bắc,4.0,False,C1.04.07-Safira Khang Điền
