,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1246,Thuê,15000000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,1.0,False,B2-01-07-gia hòa art
1247,Bán,5864000000,128.91,quận 9,3,2,None,HDMB,Tây Nam,1.0,False,B3-01-09-gia hòa art
1248,Bán,4300000000,67.81,quận 9,2,2,None,HDMB,Đông Bắc,1.0,False,B3-01-07-gia hòa art
1249,Thuê,9500000,59.49,quận 9,2,2,Full,HDMB,Tây Bắc,2.0,False,B3-02-04-gia hòa art
1250,Thuê,12000000,128.91,quận 9,3,2,None,HDMB,Tây Nam,1.0,False,B2-01-08-gia hòa art
1251,Bán,4000000000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,1.0,False,B2-01-03-gia hòa art
1252,Bán,2850000000,67.58,quận 9,2,2,Full,HDMB,Tây Nam,4.0,False,B2-04-10-gia hòa art
1253,Bán,2800000000,68.88,quận 9,2,2,Full,HDMB,Đông Bắc,5.0,False,B3-05-05-gia hòa art
1254,Bán,3300000000,68.57,quận 9,2,2,Full,HDMB,Tây Nam,17.0,False,B1-17-02-gia hòa art
1255,Bán,2550000000,66.33,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B1-07-08-gia hòa art
1256,Bán,2550000000,66.33,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B1-07-08-gia hòa art
1257,Bán,2450000000,66.33,quận 9,2,2,None,HDMB,Tây Nam,7.0,False,B2-07-09-gia hòa art
1258,Thuê,9500000,66.33,quận 9,2,2,Full,HDMB,Đông Bắc,8.0,False,B3-08-08-gia hòa art
1259,Bán,2849000000,68.88,quận 9,2,2,Ko,HDMB,Đông Bắc,9.0,False,B3-09-05-gia hòa art
1260,Bán,2900000000,67.58,quận 9,2,2,Full,HDMB,Đông Bắc,17.0,False,B2-17-05-gia hòa art
1261,Thuê,8000000,66.33,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B2-16-04-gia hòa art
1262,Bán,2697000000,68.88,quận 9,2,2,Full,HDMB,Tây Nam,5.0,False,B3-05-02-gia hòa art
1263,Bán,5000000000,68.88,quận 9,2,2,None,HDMB,Tây Nam,8.0,False,B3-08-02-gia hòa art
1264,Bán,3000000000,68.88,quận 9,2,2,None,HDMB,Đông Bắc,14.0,False,B3-14-05-gia hòa art
1265,Thuê,9000000,59.49,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,B3-16-04-gia hòa art
1266,Bán,5200000000,0.0,quận 9,None,None,None,HDMB,None,1.0,False,A1-01-05-gia hòa art
1267,Bán,2552000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,9.0,False,A1-09-09-gia hòa art
1268,Bán,2782000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,10.0,False,A1-10-09-gia hòa art
1269,Bán,2900000000,68.88,quận 9,2,2,Có,HDMB,Tây Bắc,12.0,False,A1-12-05-gia hòa art
1270,Thuê,10000000,59.49,quận 9,2,2,Full,HDMB,Đông Bắc,13.0,False,A1-13-03-gia hòa art
1271,Bán,3037000000,67.58,quận 9,2,2,Có,HDMB,Tây Bắc,12.0,False,A1-12-07-gia hòa art
1272,Bán,2650000000,59.49,quận 9,2,2,None,HDMB,Đông Bắc,13.0,False,A1-13-03-gia hòa art
1273,Bán,2800000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,14.0,False,A1-14-09-gia hòa art
1274,Bán,4000000000,101.0,quận 9,2,2,Full,HDMB,Đông Nam,18.0,False,A1-18-01-gia hòa art
1275,Bán,3535000000,70.4,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,A1-17-01-gia hòa art
1276,Bán,2800000000,69.57,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,A2-17-02-gia hòa art
1277,Bán,5500000000,120.0,quận 9,2,2,Full,HDMB,Đông Bắc,17.0,False,A1-17-03-gia hòa art
1278,Bán,3990000000,108.0,quận 9,2,2,Full,HDMB,Tây Bắc,18.0,False,A1-18-02-gia hòa art
1279,Bán,2900000000,68.88,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,A2-03-02-gia hòa art
1280,Bán,4700000000,0.0,quận 9,None,None,None,HDMB,None,1.0,False,A2-01-07-gia hòa art
1281,Bán,2445000000,66.33,quận 9,2,2,Có,HDMB,Tây Bắc,2.0,False,A1-02-08-gia hòa art
1282,Thuê,8000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,2.0,False,A2-02-08-gia hòa art
1283,Thuê,9000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,2.0,False,A2-02-09-gia hòa art
1284,Bán,2936000000,67.58,quận 9,2,2,Có,HDMB,Tây Bắc,4.0,False,A2-04-07-gia hòa art
1285,Bán,2950000000,67.58,quận 9,2,2,Ko,HDMB,Đông Nam,8.0,False,A2-08-10-gia hòa art
1286,Bán,2640000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,14.0,False,A2-14-08-gia hòa art
1287,Bán,2650000000,66.33,quận 9,2,2,Có,HDMB,Đông Nam,8.0,False,A2-08-09-gia hòa art
1288,Bán,2650000000,70.05,quận 9,2,2,Ko,HDMB,Tây Bắc,14.0,False,A2-14-06-gia hòa art
1289,Thuê,22000000,126.0,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,C1-01-09-gia hòa art
1290,Bán,2700000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,C1-04-08-gia hòa art
1291,Bán,2750000000,70.04,quận 9,2,2,Full,HDMB,Đông Nam,6.0,False,C1-06-06-gia hòa art
1292,Bán,3000000000,68.88,quận 9,2,2,None,Sổ hồng,Tây Bắc,11.0,False,C1-11-02-gia hòa art
1293,Bán,2850000000,70.04,quận 9,2,2,Có,HDMB,Tây Bắc,13.0,False,C1-13-01-gia hòa art
1294,Bán,4061000000,67.58,quận 9,2,2,Full,HDMB,Đông Nam,13.0,False,C1-13-07-gia hòa art
1295,Thuê,9000000,59.49,quận 9,2,2,Có,HDMB,Tây Nam,16.0,False,C1-16-04-gia hòa art
1296,Bán,8200000000,128.91,quận 9,3,2,None,HDMB,Tây Bắc,1.0,False,C2-01-02-gia hòa art
1297,Bán,5500000000,150.0,quận 9,2,2,Full,HDMB,Tây Nam,17.0,False,C1-17-03-gia hòa art
1298,Bán,2750000000,70.04,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,C1-16-01-gia hòa art
1299,Bán,2547000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,17.0,False,C1-17-09-gia hòa art
1300,Thuê,12000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,1.0,False,C2-01-07-gia hòa art
1301,Bán,3850000000,66.33,quận 9,2,2,Ko,HDMB,Đông Nam,1.0,False,C2-01-03-gia hòa art
1302,Thuê,10000000,67.58,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,C2-02-05-gia hòa art
1303,Thuê,12000000,67.58,quận 9,2,2,None,HDMB,Đông Nam,5.0,False,C2-05-05-gia hòa art
1304,Thuê,10000000,67.58,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,C2-03-10-gia hòa art
1305,Bán,2300000000,66.33,quận 9,2,2,None,HDMB,Tây Bắc,13.0,False,C2-13-03-gia hòa art
1306,Bán,3000000000,66.33,quận 9,2,2,None,HDMB,Tây Bắc,8.0,False,C2-08-09-gia hòa art
1307,Bán,3000000000,67.58,quận 9,2,2,None,HDMB,Đông Nam,12.0,False,C2-12-05-gia hòa art
1308,Thuê,10000000,67.58,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C2-12-02-gia hòa art
1309,Bán,2450000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,C2-12-04-gia hòa art
1310,Thuê,15000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,C2-17-04-gia hòa art
1311,Bán,2603000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,15.0,False,C2-15-04-gia hòa art
1312,Bán,5500000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,17.0,False,C2-17-03-gia hòa art
1313,Bán,2750000000,66.33,quận 9,2,2,Full,HDMB,Đông Nam,16.0,False,C2-16-04-gia hòa art
1314,Bán,5800000000,68.88,quận 9,2,2,None,HDMB,Đông Nam,1.0,False,C3-01-04-gia hòa art
1315,Bán,2500000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,5.0,False,C3-05-08-gia hòa art
1316,Bán,2550000000,66.33,quận 9,2,2,Full,HDMB,Tây Bắc,8.0,False,C3-08-09-gia hòa art
1317,Bán,2800000000,66.33,quận 9,2,2,None,HDMB,Đông Nam,12.0,False,C3-12-08-gia hòa art
1318,Bán,2950000000,68.88,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C3-12-02-gia hòa art
1319,Thuê,8500000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-saigon gateway
1320,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-04-saigon gateway
1321,Thuê,7000000,None,thủ đức,None,None,Ko,None,None,None,False,B.18.19-P1-sài gòn evenue
1322,Thuê,7000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,5.0,False,A-05-14-saigon gateway
1323,Bán,2379000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,10.0,False,B.16.10-P2-saigon avenue
1324,Thuê,7500000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,24.0,False,A.15.24-P2-saigon avenue
1325,Bán,2630000000,62.27,thủ đức,2,2,Full,HDMB,Đông Nam,14.0,False,B.10.14-P2-saigon avenue
1326,Bán,2300000000,62.27,thủ đức,2,2,None,HDMB,Đông Nam,6.0,False,B.11.6-P2-saigon avenue
1327,Bán,2317000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Nam,25.0,False,B.2.25-P1-saigon avenue
1328,Thuê,9000000,62.27,thủ đức,2,2,None,HDMB,Tây Nam,12.0,False,B.13.12-P2-saigon avenue
1329,Bán,2400000000,62.27,thủ đức,2,2,Full,HDMB,Đông Bắc,23.0,False,B.16.23-P2-saigon avenue
1330,Bán,2400000000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,13.0,False,B17.13-P2-saigon avenue
1331,Thuê,9000000,62.27,thủ đức,2,2,Full,HDMB,Đông Bắc,8.0,False,B.17.8-P2-saigon avenue
1332,Bán,2430000000,62.27,thủ đức,2,2,None,HDMB,Đông Bắc,21.0,False,B.17.21-P2-saigon avenue
1333,Bán,2630000000,62.27,thủ đức,2,2,None,HDMB,Đông Bắc,21.0,False,B.18.21-P2-saigon avenue
1334,Bán,2400000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,25.0,False,B.2.25-P2 -saigon avenue
1335,Thuê,11000000,77.11,thủ đức,3,2,Ko,HDMB,Đông Nam,13.0,False,C.1.13-P1-saigon avenue
1336,Bán,2350000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,25.0,False,B.3.25-P2-saigon avenue
1337,Thuê,9000000,62.27,thủ đức,2,2,Full,HDMB,Tây Bắc,18.0,False,B.4.18-P2-saigon avenue
1338,Bán,2500000000,62.27,thủ đức,2,2,None,HDMB,Tây Nam,23.0,False,B.13.23-P1-saigon avenue
1339,Thuê,7150000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,21.0,False,B.7.21-P2-saigon avenue
1340,Thuê,3000000,62.27,thủ đức,2,2,Có,HDMB,Tây Nam,17.0,False,B.13.17-P1-saigon avenue
1341,Bán,2400000000,62.27,thủ đức,2,2,Có,HDMB,Đông Bắc,8.0,False,B.17.8-P1-saigon avenue
1342,Thuê,8000000,77.11,thủ đức,3,2,None,HDMB,Tây Bắc,14.0,False,C.1.14-P2-saigon avenue
1343,Bán,2875000000,77.11,thủ đức,3,2,Ko,HDMB,Đông Nam,12.0,False,C.20.12-P2-saigon avenue
1344,Bán,2465000000,62.12,thủ đức,2,2,Có,HDMB,Tây Bắc,15.0,False,F.8.15-P2-saigon avenue
1345,Bán,2350000000,46.99,thủ đức,2,1,Full,HDMB,Tây Nam,15.0,False,E.16.15-P1-saigon avenue
1346,Bán,2967000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,True,D-13-07-him lam phú an
1347,Thuê,3500000,25.0,bình thạnh,1,1,Có,None,None,None,False,"47/24/38 Bùi Đình Túy, phường 24, Bình Thạnh, TP.HCM-căn hộ mini bình thạnh - bùi đình túy - chùa long vân tự"
1348,Bán,1385000000,57.58,dĩ an,2,2,Ko,HDMB,Tây,16.0,False,CH-1601-tecco tower bình dương
1349,Bán,2451000000,67.11,quận 9,2,2,None,HDMB,Nam,3.0,False,A1.03.02-safira khang điền
1350,Bán,2331280000,64.08,quận 9,2,2,None,HDMB,Tây,4.0,False,A1.04.05-safira khang điền
1351,Thuê,10000000,67.24,quận 9,2,2,None,HDMB,Đông,4.0,False,A1.04.10-safira khang điền
1352,Bán,2340000000,63.13,quận 9,2,2,None,HDMB,Nam,7.0,False,A1.07.03-safira khang điền
1353,Bán,2650000000,66.81,quận 9,2,2,None,HDMB,Tây,6.0,False,A1.06.06-safira khang điền
1354,Thuê,8000000,64.08,quận 9,2,2,None,HDMB,Tây,7.0,False,A1.07.05-safira khang điền
1355,Bán,2424000000,67.24,quận 9,2,2,None,HDMB,Đông,5.0,False,A1.05.11-safira khang điền
1356,Bán,2630000000,67.24,quận 9,2,2,Có,HDMB,Đông,7.0,False,A1.07.11-safira khang điền
1357,Bán,2577460000,67.35,quận 9,2,2,None,HDMB,Đông,7.0,False,A1.07.09-safira khang điền
1358,Bán,3193620000,85.71,quận 9,3,2,None,HDMB,Tây,11.0,False,A1.11.04-safira khang điền
1359,Bán,1950000000,49.65,quận 9,2,1,None,HDMB,Bắc,11.0,False,A1.11.01-safira khang điền
1360,Bán,3000000000,84.89,quận 9,3,2,None,HDMB,Tây,17.0,False,A1.17.05-safira khang điền
1361,Bán,2280000000,65.44,quận 9,2,2,None,HDMB,Bắc,5.0,False,A2.05.08-safira khang điền
1362,Bán,2580000000,67.11,quận 9,2,2,None,HDMB,Nam,21.0,False,A1.21.02-safira khang điền
1363,Bán,3757000000,90.54,quận 9,3,2,None,HDMB,Nam,8.0,False,A2.08.03-safira khang điền
1364,Bán,2480000000,67.27,quận 9,2,2,None,HDMB,Nam,3.0,False,A2.03.06-safira khang điền
1365,Bán,2310000000,66.15,quận 9,2,2,None,HDMB,Bắc,4.0,False,A2.04.01-safira khang điền
1366,Bán,2380000000,65.98,quận 9,2,2,None,HDMB,Nam,4.0,False,A2.04.04-safira khang điền
1367,Bán,2880000000,65.98,quận 9,2,2,None,HDMB,Nam,6.0,False,A2.06.04-safira khang điền
1368,Bán,2450000000,66.98,quận 9,2,2,None,HDMB,Bắc,5.0,False,A2.05.07-safira khang điền
1369,Bán,2470000000,67.39,quận 9,2,2,None,HDMB,Nam,5.0,False,A2.05.05-safira khang điền
1370,Thuê,8000000,65.98,quận 9,2,2,Ko,HDMB,Nam,8.0,False,A2.08.04-safira khang điền
1371,Bán,2615000000,66.98,quận 9,2,2,None,HDMB,Bắc,8.0,False,A2.08.07-safira khang điền
1372,Bán,2502000000,67.39,quận 9,2,2,None,HDMB,Nam,10.0,False,A2.10.05-safira khang điền
1373,Bán,2556000000,66.98,quận 9,2,2,None,HDMB,Nam,9.0,False,A2.09.04-safira khang điền
1374,Bán,2315000000,65.44,quận 9,2,2,None,HDMB,Bắc,8.0,False,A2.08.08-safira khang điền
1375,Bán,3450000000,90.54,quận 9,3,2,None,HDMB,Nam,0.0,False,A2.12A.03-safira khang điền
1376,Bán,2535000000,65.44,quận 9,2,2,None,HDMB,Bắc,11.0,False,A2.11.08-safira khang điền
1377,Bán,2590000000,67.12,quận 9,2,2,None,HDMB,Bắc,14.0,False,A2.14.02-safira khang điền
1378,Bán,2480000000,67.12,quận 9,2,2,None,HDMB,Bắc,0.0,False,A2.12A.02-safira khang điền
1379,Bán,2560000000,67.39,quận 9,2,2,None,HDMB,Nam,16.0,False,A2.16.05-safira khang điền
1380,Bán,2440000000,66.98,quận 9,2,2,None,HDMB,Nam,0.0,False,A2.12A.04-safira khang điền
1381,Thuê,8500000,66.98,quận 9,2,2,None,HDMB,Nam,14.0,False,A2.14.04-safira khang điền
1382,Bán,2500000000,66.98,quận 9,2,2,None,HDMB,Bắc,14.0,False,A2.14.07-safira khang điền
1383,Bán,2360000000,66.15,quận 9,2,2,None,HDMB,Bắc,12.0,False,A2.12.01-safira khang điền
1384,Bán,2480000000,67.39,quận 9,2,2,None,HDMB,Nam,12.0,False,A2.12.05-safira khang điền
1385,Bán,2700000000,66.15,quận 9,2,2,None,HDMB,Bắc,17.0,False,A2.17.01-safira khang điền
1386,Bán,2760000000,67.12,quận 9,2,2,None,HDMB,Bắc,15.0,False,A2.15.02-safira khang điền
1387,Bán,2500000000,65.44,quận 9,2,2,None,HDMB,Bắc,17.0,False,A2.17.08-safira khang điền
1388,Thuê,9000000,66.98,quận 9,2,2,None,HDMB,Bắc,19.0,False,A2.19.07-safira khang điền
1389,Bán,2530000000,66.15,quận 9,2,2,None,HDMB,Bắc,16.0,False,A2.16.01-safira khang điền
1390,Bán,3900000000,66.15,quận 9,2,2,None,HDMB,Bắc,18.0,False,A2.18.01-safira khang điền
1391,Bán,2590000000,67.12,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.02-safira khang điền
1392,Bán,2480000000,65.44,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.08-safira khang điền
1393,Bán,2790000000,67.12,quận 9,2,2,None,HDMB,Bắc,21.0,False,A2.21.02-safira khang điền
1394,Thuê,7500000,67.27,quận 9,2,2,None,HDMB,Nam,20.0,False,A2.20.06-safira khang điền
1395,Bán,2480000000,65.44,quận 9,2,2,None,HDMB,Bắc,21.0,False,A2.21.08-safira khang điền
1396,Thuê,8000000,66.98,quận 9,2,2,None,HDMB,Bắc,20.0,False,A2.20.07-safira khang điền
1397,Bán,2690000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,4.0,False,B1.04.04-safira khang điền
1398,Bán,2045000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,B1.03.07-safira khang điền
1399,Bán,2045000000,48.66,quận 9,2,1,None,HDMB,Tây Bắc,3.0,False,B1.03.05-safira khang điền
1400,Bán,2445000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,3.0,False,B1.03.03-safira khang điền
1401,Bán,3670000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,3.0,False,B1.03.08-safira khang điền
1402,Thuê,10000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,B1.04.03-safira khang điền
1403,Bán,2370000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,6.0,False,B1.06.01-safira khang điền
1404,Bán,3550000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,6.0,False,B1.06.08-safira khang điền
1405,Bán,2420000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,7.0,False,B1.07.09-safira khang điền
1406,Bán,3530000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,7.0,False,B1.07.08-safira khang điền
1407,Bán,2650000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,9.0,False,B1.09.04-safira khang điền
1408,Bán,2530000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B1.08.03-safira khang điền
1409,Bán,2670000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,0.0,False,B1.12A.03-safira khang điền
1410,Bán,2791000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,14.0,False,B1.14.09-safira khang điền
1411,Bán,1825000000,48.66,quận 9,2,1,None,HDMB,Tây Bắc,0.0,False,B1.12A.05-safira khang điền
1412,Bán,2540000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B1.16.07-safira khang điền
1413,Bán,2690000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,19.0,False,B1.19.07-safira khang điền
1414,Bán,2690000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,B1.17.04-safira khang điền
1415,Bán,2640000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,12.0,False,B1.12.07-safira khang điền
1416,Thuê,6000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,18.0,False,B1.18.10-safira khang điền
1417,Bán,2511000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B1.20.07-safira khang điền
1418,Bán,2580000000,66.95,quận 9,2,2,None,HDMB,Tây Bắc,14.0,False,B1.14.07-safira khang điền
1419,Bán,2588000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,16.0,False,B1.16.03-safira khang điền
1420,Bán,2567000000,67.28,quận 9,2,2,None,HDMB,Đông Nam,17.0,False,B1.17.03-safira khang điền
1421,Bán,3510000000,90.67,quận 9,3,2,None,HDMB,Tây Bắc,19.0,False,B1.19.08-safira khang điền
1422,Bán,2488000000,67.15,quận 9,2,2,None,HDMB,Đông Nam,21.0,False,B1.21.10-safira khang điền
1423,Bán,2820000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,3.0,False,B2.03.03-safira khang điền
1424,Bán,3550000000,90.25,quận 9,2,2,None,HDMB,Đông Nam,10.0,False,B2.10.09-safira khang điền
1425,Bán,2070000000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,4.0,False,B2.04.04-safira khang điền
1426,Bán,1900000000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,7.0,False,B2.07.05-safira khang điền
1427,Bán,2794630000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,7.0,False,B2.07.08-safira khang điền
1428,Bán,2693760000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,9.0,False,B2.09.08-safira khang điền
1429,Bán,2643170000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,8.0,False,B2.08.08-safira khang điền
1430,Bán,2890000000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,11.0,False,B2.11.03-safira khang điền
1431,Thuê,10000000,67.53,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B2.08.10-safira khang điền
1432,Bán,3506000000,90.42,quận 9,3,2,None,HDMB,Đông Nam,10.0,False,B2.10.02-safira khang điền
1433,Bán,3612260000,90.25,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B2.08.09-safira khang điền
1434,Bán,3710000000,90.42,quận 9,3,2,None,HDMB,Đông Nam,0.0,False,B2.12A.02-safira khang điền
1435,Bán,2115330000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,15.0,False,B2.15.05-safira khang điền
1436,Bán,2569970000,66.99,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B2.16.08-safira khang điền
1437,Thuê,6500000,49.37,quận 9,2,1,None,HDMB,Tây Bắc,16.0,False,B2.16.05-safira khang điền
1438,Bán,2686600000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,B2.17.06-safira khang điền
1439,Thuê,7500000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,16.0,False,B2.16.06-safira khang điền
1440,Bán,2667100000,67.12,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B2.20.03-safira khang điền
1441,Bán,2760000000,67.06,quận 9,2,2,None,HDMB,Tây Bắc,20.0,False,B2.20.06-safira khang điền
1442,Thuê,9000000,65.66,quận 9,2,2,None,HDMB,Đông Bắc,4.0,False,C1.04.01-safira khang điền
1443,Bán,2215000000,65.06,quận 9,2,2,None,HDMB,Tây Bắc,4.0,False,C1.04.07-safira khang điền
1444,Bán,2280000000,66.96,quận 9,2,2,None,HDMB,Tây Nam,7.0,False,C1.07.04-safira khang điền
1445,Bán,2780000000,67.06,quận 9,2,2,None,HDMB,Đông Bắc,11.0,False,C1.11.10-safira khang điền
1446,Bán,2310000000,64.09,quận 9,2,2,None,HDMB,Tây Nam,10.0,False,C1.10.06-safira khang điền
1447,Thuê,10000000,65.06,quận 9,2,2,None,HDMB,Tây Bắc,14.0,False,C1.14.07-safira khang điền
1448,Bán,3090000000,88.41,quận 9,3,2,None,HDMB,Đông Bắc,16.0,False,C1.16.08-safira khang điền
1449,Bán,2260000000,64.09,quận 9,2,2,None,HDMB,Tây Nam,18.0,False,C1.18.06-safira khang điền
1450,Bán,2414000000,67.12,quận 9,2,2,None,HDMB,Đông Bắc,5.0,False,C2.05.10-safira khang điền
1451,Thuê,10000000,67.28,quận 9,2,2,None,HDMB,Đông Bắc,8.0,False,C2.08.02-safira khang điền
1452,Bán,2604000000,67.12,quận 9,2,2,None,HDMB,Đông Bắc,8.0,False,C2.08.10-safira khang điền
1453,Thuê,7500000,65.27,quận 9,2,2,None,HDMB,Tây Nam,5.0,False,C2.05.07-safira khang điền
1454,Bán,2415000000,67.14,quận 9,2,2,None,HDMB,Đông Bắc,6.0,False,C2.06.09-safira khang điền
1455,Thuê,7000000,67.6,quận 9,2,2,None,HDMB,Tây Nam,21.0,False,C1.21.03-safira khang điền
1456,Bán,2425000000,67.27,quận 9,2,2,None,HDMB,Tây Nam,6.0,False,C2.06.03-safira khang điền
1457,Bán,2629000000,67.54,quận 9,2,2,None,HDMB,Tây Nam,11.0,False,C2.11.08-safira khang điền
1458,Bán,2080000000,49.32,quận 9,2,1,None,HDMB,Tây Nam,11.0,False,C2.11.05-safira khang điền
1459,Bán,2475000000,67.19,quận 9,2,2,None,HDMB,Tây Nam,11.0,False,C2.11.06-safira khang điền
1460,Thuê,10000000,49.32,quận 9,2,1,None,HDMB,Tây Nam,11.0,False,C2.11.04-safira khang điền
1461,Bán,2555000000,67.54,quận 9,2,2,None,HDMB,Tây Nam,11.0,False,C2.11.08-safira khang điền
1462,Bán,2670000000,67.27,quận 9,2,2,None,HDMB,Tây Nam,0.0,False,C2.12A.03-safira khang điền
1463,Bán,3305000000,87.41,quận 9,3,2,None,HDMB,Đông Bắc,12.0,False,C2.12.11-safira khang điền
1464,Thuê,7500000,65.93,quận 9,2,2,None,HDMB,Đông Bắc,15.0,False,C2.15.01-safira khang điền
1465,Bán,2450000000,65.93,quận 9,2,2,None,HDMB,Đông Bắc,17.0,False,C2.17.01-safira khang điền
1466,Bán,2424000000,67.27,quận 9,2,2,None,HDMB,Tây Nam,19.0,False,C2.19.03-safira khang điền
1467,Bán,2700000000,67.19,quận 9,2,2,None,HDMB,Tây Nam,18.0,False,C2.18.06-safira khang điền
1468,Bán,2423000000,67.12,quận 9,2,2,None,HDMB,Đông Bắc,21.0,False,C2.21.10-safira khang điền
1469,Bán,2420000000,69.4,quận 9,2,2,None,HDMB,Đông,4.0,False,D1.04.03-safira khang điền
1470,Bán,2885000000,89.7,quận 9,3,2,None,HDMB,Tây,4.0,False,D1.04.04-safira khang điền
1471,Bán,2420000000,69.4,quận 9,2,2,None,HDMB,Đông,4.0,False,D1.04.03-safira khang điền
1472,Bán,2265000000,68.7,quận 9,2,2,None,HDMB,Tây Bắc,6.0,False,D1.06.09-safira khang điền
1473,Bán,1806000000,49.9,quận 9,2,1,None,HDMB,Tây Bắc,3.0,False,D1.03.07-safira khang điền
1474,Thuê,10000000,69.4,quận 9,2,2,None,HDMB,Tây Bắc,4.0,False,D1.04.08-safira khang điền
1475,Bán,2525000000,70.1,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,D1.08.12-safira khang điền
1476,Thuê,7500000,66.4,quận 9,2,2,None,HDMB,Đông Nam,12.0,False,D1.12.02-safira khang điền
